stage,exp,task,sweep,seed,status,ckpt,n_points,final_iter,final_test_acc,best_test_acc,final_train_acc,best_train_acc,final_test_acc_mc,best_test_acc_mc,final_test_loss,d_model,heads,memory_hidden_dims,synapse_depth,n_ticks,length,neuron_select_type,batch_size,learning_rate,jepa_weight,jepa_loss_type,jepa_predict_delta,cross_tick_jepa_weight,sparsity,halt_threshold,halt_confidence_weight,halt_mode,loss_type,loss_aggregation,reflex_weight
jepa,qamnist_jepa_w0p5_s0,qamnist,jepa_w0p5,0,ok,checkpoint_200000.pt,201,200000,0.2931501116071429,0.4403544372294373,0.9370535714285715,0.9688616071428571,0.9834449404761905,0.9964657738095238,0.11843452852086297,1024,4,16,1,,,random,64,,,,,0.5,,,,,softmax_ce,,0.1
jepa,qamnist_jepa_w0p5_s2,qamnist,jepa_w0p5,2,ok,checkpoint_200000.pt,201,200000,0.41767644557823136,0.45865752551020406,0.7108816964285715,0.9797619047619047,0.9866071428571429,0.9947916666666666,0.09952614846683684,1024,4,16,1,,,random,64,,,,,0.5,,,,,softmax_ce,,0.1
jepa,qamnist_jepa_w0p5_s4,qamnist,jepa_w0p5,4,ok,checkpoint_200000.pt,201,200000,0.14328962053571428,0.4908854166666667,0.9451264880952381,0.9839843750000001,0.7408854166666666,0.9975818452380952,0.5281042257944742,1024,4,16,1,,,random,64,,,,,0.5,,,,,softmax_ce,,0.1
jepa,qamnist_jepa_w0p5_s1,qamnist,jepa_w0p5,1,ok,checkpoint_200000.pt,201,200000,0.2995233444940476,0.6145238095238095,0.9115885416666668,0.9772321428571427,0.9836309523809523,0.9946056547619048,0.109742225546922,1024,4,16,1,,,random,64,,,,,0.5,,,,,softmax_ce,,0.1
jepa,qamnist_jepa_w0p5_s3,qamnist,jepa_w0p5,3,ok,checkpoint_200000.pt,201,200000,0.2592447916666667,0.3886851615646258,0.828218005952381,0.9580729166666666,0.9735863095238095,0.9940476190476191,0.16542213481096996,1024,4,16,1,,,random,64,,,,,0.5,,,,,softmax_ce,,0.1
revise,cifar10_revise_w0.2_cp0.3_s2,cifar10,revise_w0.2_cp0.3,2,ok,checkpoint.pt,101,200000,0.624106,0.69227,0.6439304687499999,0.6847843749999999,0.849,0.8496,0.48289227336645124,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
revise,cifar10_revise_w0.2_cp0.3_s4,cifar10,revise_w0.2_cp0.3,4,ok,checkpoint.pt,101,200000,0.7120099999999999,0.7556400000000001,0.7059062500000001,0.74094453125,0.8419,0.8442,0.47759950906038284,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
revise,cifar10_revise_w0.2_cp0.3_s1,cifar10,revise_w0.2_cp0.3,1,ok,checkpoint.pt,101,200000,0.630268,0.6922660000000002,0.6316929687499999,0.67228828125,0.8457,0.8478,0.5106645613908768,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
revise,cifar10_revise_w0.2_cp0.3_s0,cifar10,revise_w0.2_cp0.3,0,ok,checkpoint.pt,101,200000,0.668812,0.7024339999999999,0.6819195312500002,0.7057109375,0.8446,0.8451,0.46874320358037946,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
revise,cifar10_revise_w0.2_cp0.3_s3,cifar10,revise_w0.2_cp0.3,3,ok,checkpoint.pt,101,200000,0.6798239999999999,0.7012719999999999,0.6344859374999999,0.6534531250000001,0.8447,0.8475,0.4126939386129379,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
baseline,mazes_baseline_s3,mazes,baseline,3,ok,checkpoint.pt,100,100000,0.8829529333333335,0.8859,0.9057128645833333,0.9090653125,0.89596,0.89665,0.3534739837050438,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,softmax_ce,,0.1
baseline,mazes_baseline_s1,mazes,baseline,1,ok,checkpoint.pt,100,100000,0.8997276000000001,0.8999797333333334,0.9414331250000001,0.9433447395833334,0.90966,0.91025,0.47910983115434647,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,softmax_ce,,0.1
sparsity,cifar10_sparsity0p1_s0,cifar10,sparsity0p1,0,ok,checkpoint.pt,101,200000,0.710086,0.778338,0.73624453125,0.78761796875,0.8437,0.8441,0.5078681901097297,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
baseline,mazes_baseline_s4,mazes,baseline,4,ok,checkpoint.pt,100,100000,0.8826534666666667,0.883122,0.9075922916666668,0.9093638020833333,0.89392,0.89473,0.3829147554934025,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,softmax_ce,,0.1
baseline,mazes_baseline_s2,mazes,baseline,2,ok,checkpoint.pt,100,100000,0.8493748,0.8810058666666667,0.86703515625,0.9069408854166666,0.87687,0.89001,0.43903956562280655,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,softmax_ce,,0.1
baseline,mazes_baseline_s0,mazes,baseline,0,ok,checkpoint.pt,100,100000,0.9020486666666666,0.9022473333333334,0.9227618229166668,0.9255577604166667,0.90985,0.9107,0.3001850936561823,2048,16,32,8,,,first-last,64,,,,,0.0,,,,,softmax_ce,,0.1
jepa,mazes_jepa_w0p1_s0,mazes,jepa_w0p1,0,ok,checkpoint.pt,100,100000,0.9052106666666666,0.9056289333333334,0.9483198958333334,0.9483198958333334,0.91327,0.91419,0.4243420362472534,2048,16,32,8,,,first-last,64,,,,,0.1,,,,,softmax_ce,,0.1
jepa,mazes_jepa_w0p1_s2,mazes,jepa_w0p1,2,ok,checkpoint.pt,100,100000,0.8981377333333334,0.8982268,0.9267040624999999,0.9267452083333334,0.90539,0.90539,0.35594531148672104,2048,16,32,8,,,first-last,64,,,,,0.1,,,,,softmax_ce,,0.1
sparsity,cifar10_sparsity0p1_s3,cifar10,sparsity0p1,3,ok,checkpoint.pt,101,200000,0.65067,0.722514,0.6517242187500001,0.7029632812500001,0.8429,0.8442,0.5240422636270523,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
jepa,mazes_jepa_w0p1_s4,mazes,jepa_w0p1,4,ok,checkpoint.pt,100,100000,0.8872381333333333,0.8875274666666667,0.9107005208333333,0.9137886979166667,0.89362,0.89442,0.3731469362974167,2048,16,32,8,,,first-last,64,,,,,0.1,,,,,softmax_ce,,0.1
jepa,mazes_jepa_w0p1_s3,mazes,jepa_w0p1,3,ok,checkpoint.pt,100,100000,0.8710402666666667,0.8710402666666667,0.8910695312500001,0.8917174479166666,0.88056,0.88056,0.40089816600084305,2048,16,32,8,,,first-last,64,,,,,0.1,,,,,softmax_ce,,0.1
sparsity,cifar10_sparsity0p1_s2,cifar10,sparsity0p1,2,ok,checkpoint.pt,101,200000,0.6915419999999999,0.697388,0.72008984375,0.727265625,0.8423,0.8465,0.47276033014059066,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
sparsity,cifar10_sparsity0p1_s1,cifar10,sparsity0p1,1,ok,checkpoint.pt,101,200000,0.7143200000000002,0.7228660000000001,0.7300781250000001,0.73298203125,0.8345,0.8395,0.5436889171600342,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
jepa,mazes_jepa_w0p1_s1,mazes,jepa_w0p1,1,ok,checkpoint.pt,100,100000,0.8922961333333332,0.8923144000000001,0.9265778645833334,0.9297341666666668,0.90383,0.90475,0.40995293855667114,2048,16,32,8,,,first-last,64,,,,,0.1,,,,,softmax_ce,,0.1
sparsity,cifar10_sparsity0p25_s2,cifar10,sparsity0p25,2,ok,checkpoint.pt,101,200000,0.734848,0.739062,0.7817273437500001,0.7875289062499998,0.8465,0.8468,0.4882862761616707,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
sparsity,cifar10_sparsity0p1_s4,cifar10,sparsity0p1,4,ok,checkpoint.pt,101,200000,0.656248,0.687076,0.6749531249999999,0.68973515625,0.8385,0.8399,0.48495605438947675,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
sparsity,cifar10_sparsity0p25_s0,cifar10,sparsity0p25,0,ok,checkpoint.pt,101,200000,0.719208,0.732768,0.77747578125,0.7872750000000001,0.8471,0.8503,0.43054557144641875,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
sparsity,cifar10_sparsity0p25_s3,cifar10,sparsity0p25,3,ok,checkpoint.pt,101,200000,0.7649659999999998,0.778486,0.80153203125,0.8060515625000001,0.8498,0.853,0.4713401570916176,256,16,64,5,,,random-pairing,512,,,,,0.0,,,,,softmax_ce,,0.1
